movie_slug,subgenre_name
the-roaring-twenties,gangster film
the-roaring-twenties,mystery film
the-roaring-twenties,suspense film
the-roaring-twenties,thriller film
the-roaring-twenties,war film
the-rock,action film
the-rock,buddy cop film
the-rock,buddy film
the-rock,prison film
the-rock,thriller film
the-rocky-horror-picture-show,comedy horror
the-rocky-horror-picture-show,erotic thriller
the-rocky-horror-picture-show,horror film
the-rocky-horror-picture-show,LGBTQ-related film
the-rocky-horror-picture-show,musical film
the-rocky-horror-picture-show,science fiction film
the-rules-of-the-game,art film
the-rules-of-the-game,drama film
the-rules-of-the-game,romance film
the-rundown,action film
the-rundown,adventure film
the-rundown,buddy cop film
the-rundown,buddy film
the-running-man,crime film
the-running-man,drama film
the-sacrifice,drama film
the-saint,action film
the-saint,comedy film
the-saint,romance film
the-saint,spy film
the-saint,thriller film
the-salt-of-the-earth,biographical film
the-salt-of-the-earth,documentary film
the-samurai-and-the-prisoner,historical drama film
the-samurai-and-the-prisoner,Jidaigeki
the-samurai-and-the-prisoner,mystery film
the-samurai-and-the-prisoner,samurai cinema
the-santa-clause,Christmas film
the-santa-clause,comedy film
the-santa-clause,fantasy film
the-savages,comedy film
the-savages,drama film
the-scent-of-green-papaya,drama film
the-scent-of-green-papaya,romance film
the-score,drama film
the-score,prison film
the-searchers,drama film
the-searchers,war film
the-searchers,Western film
the-second-mother,erotic film
the-secret-agent-2025,drama film
the-secret-in-their-eyes,crime film
the-secret-in-their-eyes,detective film
the-secret-in-their-eyes,drama film
the-secret-in-their-eyes,melodrama
the-secret-in-their-eyes,romance film
the-secret-in-their-eyes,thriller film
the-secret-of-kells,adventure film
the-secret-of-kells,children's film
the-secret-of-kells,drama film
the-secret-of-kells,fantasy film
the-secret-of-the-grain,drama film
the-secret-world-of-arrietty,children's film
the-secret-world-of-arrietty,coming-of-age film
the-secret-world-of-arrietty,fantasy film
the-secret-world-of-arrietty,supernatural anime
the-seed-of-the-sacred-fig,drama film
the-selfish-giant,drama film
the-servant,drama film
the-seventh-seal,drama film
the-seventh-seal,fantasy film
the-seventh-seal,historical film
the-shape-of-water,documentary film
the-shawshank-redemption,buddy film
the-shawshank-redemption,crime film
the-shawshank-redemption,drama film
the-shawshank-redemption,prison film
the-shop-around-the-corner,Christmas film
the-shop-around-the-corner,drama film
the-shop-around-the-corner,romantic comedy
the-silence-of-the-lambs,crime drama film
the-silence-of-the-lambs,crime film
the-silence-of-the-lambs,crime thriller film
the-silence-of-the-lambs,drama film
the-silence-of-the-lambs,horror film
the-silence-of-the-lambs,LGBTQ-related film
the-silence-of-the-lambs,police procedural film
the-silence-of-the-lambs,psychological drama film
the-silence-of-the-lambs,psychological horror film
the-silence-of-the-lambs,psychological thriller film
the-silence-of-the-lambs,thriller film
the-simpsons-movie,action film
the-simpsons-movie,adventure film
the-simpsons-movie,comedy film
the-sixth-sense,experimental film
the-sixth-sense,fantasy film
the-sixth-sense,silent film
the-skeleton-key,horror film
the-skeleton-key,thriller film
the-skin-i-live-in,drama film
the-skin-i-live-in,thriller film
the-social-network,biographical film
the-social-network,drama film
the-social-network,trial film
the-son,drama film
the-sorcerers-apprentice,cinematic fairy tale
the-sorcerers-apprentice,fantasy film
the-sorcerers-apprentice,horror film
the-souvenir,drama film
the-souvenir-part-ii,drama film
the-sparks-brothers,documentary film
the-spectacular-now,comedy drama
the-spectacular-now,drama film
the-spectacular-now,romance film
the-spectacular-now,romantic comedy film
the-spiderwick-chronicles,drama film
the-spiderwick-chronicles,family film
the-spiderwick-chronicles,fantasy film
the-spongebob-squarepants-movie,buddy film
the-spongebob-squarepants-movie,comedy film
the-spongebob-squarepants-movie,family film
the-spongebob-squarepants-movie,live-action/animated film
the-spongebob-squarepants-movie,teen film
the-square-2013,documentary film
the-squid-and-the-whale,comedy film
the-squid-and-the-whale,coming-of-age film
the-squid-and-the-whale,drama film
the-station-agent,comedy film
the-station-agent,drama film
the-stepford-wives,dystopian film
the-stepford-wives,horror film
the-stepford-wives,mystery film
the-stepford-wives,science fiction film
the-sting,buddy film
the-sting,comedy film
the-sting,drama film
the-sting,heist film
the-story-of-the-weeping-camel,docudrama
the-straight-story,adventure film
the-straight-story,biographical film
the-straight-story,drama film
the-straight-story,road movie
the-strange-little-cat,fiction film
the-stranger-2025,drama film
the-stranger-2025,silent film
the-strangers,horror film
the-sum-of-all-fears,action film
the-sum-of-all-fears,drama film
the-sum-of-all-fears,political thriller film
the-sum-of-all-fears,spy film
the-sum-of-all-fears,techno-thriller
the-sum-of-all-fears,thriller film
the-sweet-hereafter,drama film
the-sword-in-the-stone,buddy film
the-sword-in-the-stone,coming-of-age film
the-sword-in-the-stone,fantasy film
the-sword-in-the-stone,musical film
the-tale,drama film
the-tale-of-silyan,documentary film
the-tale-of-the-princess-kaguya,drama film
the-tale-of-the-princess-kaguya,fantasy film
the-talented-mr-ripley,crime film
the-talented-mr-ripley,drama film
the-talented-mr-ripley,LGBTQ-related film
the-talented-mr-ripley,psychological thriller film
the-talented-mr-ripley,thriller film
the-taste-of-things,drama film
the-taste-of-things,historical film
the-taste-of-things,romance film
the-teachers-lounge,drama film
the-terminal,drama film
the-terminal,tragicomedy
the-terminator,action film
the-terminator,adventure film
the-terminator,chase film
the-terminator,cyberpunk
the-terminator,drama film
the-terminator,dystopian film
the-terminator,fantasy film
the-terminator,horror film
the-terminator,independent film
the-terminator,post-apocalyptic film
the-terminator,science fiction action film
the-terminator,science fiction film
the-terminator,science fiction horror film
the-terminator,suspense film
the-terminator,tech-noir film
the-terminator,techno-thriller
the-terminator,thriller film
the-terminator,time-travel film
the-territory,horror film
the-testament-of-ann-lee,drama film
the-testament-of-ann-lee,historical film
the-testament-of-ann-lee,musical film
the-texas-chain-saw-massacre,body horror film
the-texas-chain-saw-massacre,crime drama film
the-texas-chain-saw-massacre,crime film
the-texas-chain-saw-massacre,crime thriller film
the-texas-chain-saw-massacre,exploitation film
the-texas-chain-saw-massacre,Gothic film
the-texas-chain-saw-massacre,gothic horror film
the-texas-chain-saw-massacre,horror film
the-texas-chain-saw-massacre,independent film
the-texas-chain-saw-massacre,mystery film
the-texas-chain-saw-massacre,psychological drama film
the-texas-chain-saw-massacre,psychological horror film
the-texas-chain-saw-massacre,psychological thriller film
the-texas-chain-saw-massacre,slasher film
the-texas-chain-saw-massacre,suspense film
the-texas-chain-saw-massacre,teen film
the-texas-chain-saw-massacre,teen horror film
the-texas-chain-saw-massacre,thriller film
the-texas-chainsaw-massacre,horror film
the-texas-chainsaw-massacre,slasher film
the-texas-chainsaw-massacre-the-beginning,horror film
the-texas-chainsaw-massacre-the-beginning,slasher film
the-thin-man,comedy film
the-thin-man,comedy thriller
the-thin-man,crime film
the-thin-man,drama film
the-thin-man,mystery film
the-thin-red-line,drama film
the-thin-red-line,war film
the-thing,action film
the-thing,body horror film
the-thing,drama film
the-thing,horror film
the-thing,monster film
the-thing,mystery film
the-thing,science fiction film
the-thing,science fiction horror film
the-thing,splatter film
the-thing,survival film
the-thing,suspense film
the-thing,thriller film
the-thing-1982,action film
the-thing-1982,body horror film
the-thing-1982,drama film
the-thing-1982,horror film
the-thing-1982,monster film
the-thing-1982,mystery film
the-thing-1982,science fiction film
the-thing-1982,science fiction horror film
the-thing-1982,splatter film
the-thing-1982,survival film
the-thing-1982,suspense film
the-thing-1982,thriller film
the-things-you-kill,mystery film
the-third-man,adventure film
the-third-man,drama film
the-third-man,film noir
the-third-man,mystery film
the-third-man,thriller film
the-thirteenth-floor,cyberpunk
the-thirteenth-floor,dystopian film
the-thirteenth-floor,fantasy film
the-thirteenth-floor,melodrama
the-thirteenth-floor,mystery film
the-thirteenth-floor,neo-noir
the-thirteenth-floor,science fiction film
the-thirteenth-floor,thriller film
the-thomas-crown-affair,crime film
the-thomas-crown-affair,detective film
the-thomas-crown-affair,drama film
the-thomas-crown-affair,heist film
the-thomas-crown-affair,romance film
the-tillman-story,documentary film
the-time-machine,dystopian film
the-time-machine,science fiction film
the-time-machine,time-travel film
the-time-travelers-wife,drama film
the-time-travelers-wife,fantasy film
the-time-travelers-wife,melodrama
the-time-travelers-wife,romance film
the-time-travelers-wife,science fiction film
the-town,crime thriller film
the-town,drama film
the-town,heist film
the-tragedy-of-macbeth,drama film
the-train,action film
the-train,drama film
the-train,thriller film
the-train,war film
the-transporter,action film
the-transporter,crime thriller film
the-treasure,drama film
the-treasure,silent film
the-treasure-of-the-sierra-madre,contemporary Western film
the-treasure-of-the-sierra-madre,drama film
the-treasure-of-the-sierra-madre,treasure hunt film
the-treasure-of-the-sierra-madre,Western film
the-trip-2011,drama film
the-triplets-of-belleville,adventure film
the-triplets-of-belleville,comedy drama
the-triplets-of-belleville,musical film
the-triplets-of-belleville,sport film
the-truffle-hunters,documentary film
the-truman-show,comedy film
the-truman-show,drama film
the-truman-show,dystopian fiction
the-truman-show,dystopian film
the-truman-show,science fiction film
the-truman-show,tragicomedy
the-turin-horse,drama film
the-twilight-samurai,drama film
the-unknown-country,drama film
the-untouchables,action film
the-untouchables,biographical film
the-untouchables,crime drama film
the-untouchables,crime film
the-untouchables,crime thriller film
the-untouchables,drama film
the-untouchables,gangster film
the-untouchables,historical drama film
the-untouchables,historical film
the-untouchables,period drama film
the-untouchables,police procedural film
the-untouchables,suspense film
the-untouchables,thriller film
the-untouchables,trial film
the-usual-suspects,action film
the-usual-suspects,crime drama film
the-usual-suspects,crime thriller film
the-usual-suspects,detective film
the-usual-suspects,drama film
the-usual-suspects,flashback film
the-usual-suspects,gangster film
the-usual-suspects,heist film
the-usual-suspects,mystery film
the-usual-suspects,neo-noir
the-usual-suspects,suspense film
the-usual-suspects,thriller film
the-vast-of-night,thriller film
the-velvet-underground,documentary film
the-village,drama film
the-virgin-suicides,coming-of-age film
the-virgin-suicides,drama film
the-virgin-suicides,teen film
the-voice-of-hind-rajab,docudrama
the-voice-of-hind-rajab,drama film
the-wages-of-fear-1953,adventure film
the-wages-of-fear-1953,drama film
the-wailing,horror film
the-war-of-the-roses,comedy drama
the-war-of-the-roses,comedy film
the-war-of-the-roses,drama film
the-warriors,biographical film
the-warriors,romance film
the-warriors,war film
the-way-back,silent film
the-weather-man,comedy film
the-weather-man,drama film
the-wedding-banquet-1993,drama film
the-wedding-banquet-1993,LGBTQ-related film
the-wedding-banquet-1993,romantic comedy
the-wedding-singer,romantic comedy film
the-white-diamond,documentary film
the-white-ribbon,drama film
the-white-ribbon,historical film
the-white-ribbon,mystery film
the-wicker-man-1974,crime film
the-wicker-man-1974,drama film
the-wicker-man-1974,dystopian film
the-wicker-man-1974,horror film
the-wicker-man-1974,mystery film
the-wild-bunch,heist film
the-wild-bunch,vigilante film
the-wild-bunch,Western film
the-wild-child,drama film
the-wild-parrots-of-telegraph-hill,documentary film
the-wild-pear-tree,drama film
the-wild-robot,adventure film
the-wild-robot,drama film
the-wild-robot,science fiction film
the-wind-rises,biographical film
the-wind-rises,coming-of-age film
the-wind-rises,drama film
the-wind-that-shakes-the-barley,drama film
the-wind-that-shakes-the-barley,romance film
the-wind-that-shakes-the-barley,war film
the-wind-will-carry-us,drama film
the-witch,drama film
the-witch,silent film
the-witches-of-eastwick,comedy film
the-witches-of-eastwick,comedy horror
the-witches-of-eastwick,fantasy film
the-witches-of-eastwick,female buddy film
the-witches-of-eastwick,horror film
the-wizard-of-oz-re-release,children's film
the-wizard-of-oz-re-release,coming-of-age film
